"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,"Link clicks",Navigation,"Sticker taps",Follows
17855015769557798,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/31/2025 16:25",https://instagram.com/stories/nicki.entenmann/3755857400847728652,"IG story",,Lifetime,15171,13286,103,0,8,5,,14333,,
18080619988874077,17841401475580469,nicki.entenmann,"Nicki Entenmann","Tell me you’re trick or treatin in CO without telling me 🥶🥶",0,"10/31/2025 16:21",https://instagram.com/stories/nicki.entenmann/3755855380275353949,"IG story",,Lifetime,15196,13533,65,0,2,10,,14004,,
17985924215880270,17841401475580469,nicki.entenmann,"Nicki Entenmann","Perfect timing to 
bring to Vegasssss Free sample pack here! This lasts us a few months! 
120 packs for the price of 90!",0,"10/31/2025 15:03",https://instagram.com/stories/nicki.entenmann/3755816104058069434,"IG story",,Lifetime,10257,9037,22,0,,6,57,9802,,
17887101681384652,17841401475580469,nicki.entenmann,"Nicki Entenmann","Some of my favorites",0,"10/31/2025 13:51",https://instagram.com/stories/nicki.entenmann/3755780066547732910,"IG story",,Lifetime,13574,11708,27,0,,1,515,12687,,
18373857082153068,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/31/2025 13:43",https://instagram.com/stories/nicki.entenmann/3755776202897490480,"IG story",,Lifetime,10963,10022,21,0,3,0,104,10660,,
18154990222408717,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/31/2025 13:43",https://instagram.com/stories/nicki.entenmann/3755776206269755919,"IG story",,Lifetime,11140,10077,19,0,3,0,115,10825,,
18018638780610370,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/31/2025 13:43",https://instagram.com/stories/nicki.entenmann/3755776203233092742,"IG story",,Lifetime,11338,10234,21,0,1,0,60,11071,,
18053521439650398,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/31/2025 13:43",https://instagram.com/stories/nicki.entenmann/3755776202251613727,"IG story",,Lifetime,11800,10437,21,0,1,0,102,11397,,1
18077527700145915,17841401475580469,nicki.entenmann,"Nicki Entenmann","God bless the grandmas 
(or in our case Fox)
of the world ❤️💅🏼",0,"10/31/2025 13:33",https://instagram.com/stories/nicki.entenmann/3755771064816370514,"IG story",,Lifetime,14188,12480,92,0,,5,,12703,,
17861279682521454,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"10/31/2025 11:19",https://instagram.com/stories/nicki.entenmann/3755703454313070457,"IG story",,Lifetime,14366,12179,186,12,4,15,,13760,,
18085393450800655,17841401475580469,nicki.entenmann,"Nicki Entenmann","50g protein 
miz meal",0,"10/31/2025 11:16",https://instagram.com/stories/nicki.entenmann/3755701960100671043,"IG story",,Lifetime,14668,12569,91,0,3,10,,13678,,
18063234782124172,17841401475580469,nicki.entenmann,"Nicki Entenmann","Will I actually workout in Vegas tho? 😬😬",0,"10/31/2025 10:28",https://instagram.com/stories/nicki.entenmann/3755677722299936453,"IG story",,Lifetime,14457,12557,36,0,3,14,,13599,,
17903485611148120,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/31/2025 09:57",https://instagram.com/stories/nicki.entenmann/3755662497823916848,"IG story",,Lifetime,14456,12555,23,2,3,1,170,13683,,
18047832956380358,17841401475580469,nicki.entenmann,"Nicki Entenmann","More important 
than my outfits",0,"10/31/2025 09:57",https://instagram.com/stories/nicki.entenmann/3755662500751547731,"IG story",,Lifetime,14650,12831,28,0,,1,108,13850,,
18157988764402417,17841401475580469,nicki.entenmann,"Nicki Entenmann",,11,"10/31/2025 09:38",https://instagram.com/stories/nicki.entenmann/3755652814073601362,"IG story",,Lifetime,14558,13230,127,2,3,13,,13886,,
17928786087135668,17841401475580469,nicki.entenmann,"Nicki Entenmann","3 week reset:
Macros, meals, workouts, training, daily coaching from me 

Sending welcome emails tomorrow!",60,"10/31/2025 09:37",https://instagram.com/stories/nicki.entenmann/3755652338095604327,"IG story",,Lifetime,15269,13712,41,2,3,12,86,14396,,
18080254877097389,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment SNEAKERS here if you’re a 7.5-8. I’m giving these to one of you!",46,"10/31/2025 09:36",https://instagram.com/stories/nicki.entenmann/3755651851807966418,"IG story",,Lifetime,15672,14018,157,1,4,1037,,14294,,
17978979416920331,17841401475580469,nicki.entenmann,"Nicki Entenmann",,57,"10/31/2025 09:35",https://instagram.com/stories/nicki.entenmann/3755651305541838650,"IG story",,Lifetime,16004,14481,63,2,2,24,,13527,,
18057712895251110,17841401475580469,nicki.entenmann,"Nicki Entenmann","I want to pull my hair out rn but going to turn it into blessingssssss",41,"10/31/2025 09:22",https://instagram.com/stories/nicki.entenmann/3755644641438707771,"IG story",,Lifetime,17166,14887,92,0,8,9,,14283,,
18273816271303530,17841401475580469,nicki.entenmann,"Nicki Entenmann","Training legs by 
Deadpool hits different  @calebfitco 
@jasonalanrobinson 
@fitbylemon 
@paragonathleticcenter",20,"10/31/2025 07:13",https://instagram.com/stories/nicki.entenmann/3755579953132668058,"IG story",,Lifetime,17363,14688,99,0,9,8,,16112,73,
17981022893760772,17841401475580469,nicki.entenmann,"Nicki Entenmann","What, like 
it’s hard?",16,"10/30/2025 18:31",https://instagram.com/stories/nicki.entenmann/3755196334555919166,"IG story",,Lifetime,12949,10830,145,0,13,41,,9620,,
17930330046107734,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/30/2025 18:05",https://instagram.com/stories/nicki.entenmann/3755183134653359452,"IG story",,Lifetime,12263,10866,45,0,2,2,,11688,,
17969035853967612,17841401475580469,nicki.entenmann,"Nicki Entenmann","Plays beer pong like his dad 😏❌",15,"10/30/2025 17:59",https://instagram.com/stories/nicki.entenmann/3755180162594739919,"IG story",,Lifetime,13029,11075,77,1,2,11,,11642,,
18028581680724241,17841401475580469,nicki.entenmann,"Nicki Entenmann","This pleather dress is $15!!!!

I was SHOCKED with how good the quality is. 
It’s prob gonna disintegrate the second i sweat in Vegas but she’s coming with me even if I wear it once! I got S",0,"10/30/2025 13:48",https://instagram.com/stories/nicki.entenmann/3755053882897786499,"IG story",,Lifetime,14161,11298,83,0,4,18,210,12171,,
18081281561012759,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’d prob get the Amazon version now cuz most are under $20 and they’re are ones that look almost identical!",0,"10/30/2025 13:46",https://instagram.com/stories/nicki.entenmann/3755052779493809998,"IG story",,Lifetime,14046,11427,24,0,3,2,356,13030,,
17991765860911118,17841401475580469,nicki.entenmann,"Nicki Entenmann","These are designer so $$$$
but have held up for Yearssssss! And they still have them in stock",0,"10/30/2025 13:45",https://instagram.com/stories/nicki.entenmann/3755052392938352549,"IG story",,Lifetime,14631,11563,21,0,5,0,397,13011,,
17864258349490433,17841401475580469,nicki.entenmann,"Nicki Entenmann","When you try to be trendy but actually look like you belong to the T-Birds",7,"10/30/2025 12:33",https://instagram.com/stories/nicki.entenmann/3755015881488469393,"IG story",,Lifetime,13795,11445,81,0,2,54,,9188,,
18121156684519394,17841401475580469,nicki.entenmann,"Nicki Entenmann","If you wanna feel like shit about yourself, look no further- Go to a Nordstrom dressing room 😑",8,"10/30/2025 12:31",https://instagram.com/stories/nicki.entenmann/3755014807503401341,"IG story",,Lifetime,13889,11552,40,1,2,12,,8164,,
17907108162124524,17841401475580469,nicki.entenmann,"Nicki Entenmann","Loving this for a warm fall lip",8,"10/30/2025 11:46",https://instagram.com/stories/nicki.entenmann/3754992135427987074,"IG story",,Lifetime,15111,10941,24,0,6,1,168,12547,,
18004339880660178,17841401475580469,nicki.entenmann,"Nicki Entenmann","I am NOT a doctor nor am I telling you to do any of these- these are the injections I take every week (I haven’t taken anythinggggg else so don’t have an opinion or info on them) 

NAD+-
cellular processes, including energy production, DNA repair, and cell signaling. 

Bioboost-
A vitamin and amino acid cocktail

Glutathione- anti aging effects, liver support and detoxification, and immune system support.

I want to do BPC157 & TB500 for my knee injury!

Do your homework, talk with your doc, do your research, we’re all different",0,"10/30/2025 10:51",https://instagram.com/stories/nicki.entenmann/3754964528224885638,"IG story",,Lifetime,15180,10901,57,5,7,49,,12655,,
18023526716774884,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/30/2025 10:36",https://instagram.com/stories/nicki.entenmann/3754956911586947041,"IG story",,Lifetime,11838,10513,30,0,3,1,93,11274,,
17865529167481322,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m in m",38,"10/30/2025 10:35",https://instagram.com/stories/nicki.entenmann/3754956606879147834,"IG story",,Lifetime,11879,10633,24,0,4,1,121,11262,,
18389965921132797,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s over 30% off 
In m",44,"10/30/2025 10:35",https://instagram.com/stories/nicki.entenmann/3754957587524181712,"IG story",,Lifetime,11975,10692,18,0,,0,53,11435,,
18537939346015395,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m in M
It’s GOODDD",50,"10/30/2025 10:35",https://instagram.com/stories/nicki.entenmann/3754956743898646204,"IG story",,Lifetime,12444,10962,26,1,2,0,124,11765,,
17883098409399902,17841401475580469,nicki.entenmann,"Nicki Entenmann","On sale for $26 right now
I’m in M I would think it’s Abercrombie if I didn’t know!",42,"10/30/2025 10:35",https://instagram.com/stories/nicki.entenmann/3754956861540526643,"IG story",,Lifetime,13182,11404,44,2,4,6,242,11962,,
18292499290277500,17841401475580469,nicki.entenmann,"Nicki Entenmann","I was the Hollywood mom laboring- you could hear me scream 10 miles away  Never forget my 2020 Halloween costume in the hospital",48,"10/30/2025 08:00",https://instagram.com/stories/nicki.entenmann/3754878715088929017,"IG story",,Lifetime,14032,12140,90,1,4,14,,11319,,
18067184243374596,17841401475580469,nicki.entenmann,"Nicki Entenmann","2 failed epidurals*",59,"10/30/2025 07:58",https://instagram.com/stories/nicki.entenmann/3754877996151700735,"IG story",,Lifetime,14453,12321,45,2,6,5,,10774,,
18069760826029233,17841401475580469,nicki.entenmann,"Nicki Entenmann","Halloween paintings 
Christmas music blaring
Cinco de mayo dinner

Welcome to evening with the E’s",32,"10/21/2025 16:38",https://instagram.com/stories/nicki.entenmann/3748620358170557517,"IG story",,Lifetime,11144,9646,89,0,9,12,,10286,,
18089414267507312,17841401475580469,nicki.entenmann,"Nicki Entenmann","Our other 2 are so obedient and gentle and 
B doesn’t give a FFFFFF",59,"10/30/2025 07:56",https://instagram.com/stories/nicki.entenmann/3754876927518528668,"IG story",,Lifetime,15162,12603,118,0,7,19,,13028,,
18078022748515291,17841401475580469,nicki.entenmann,"Nicki Entenmann","Happy Birthday to the funniest kid I’ve ever met! 💥

Fast & furious — just like the day you came into this world. 

You might be dad’s clone, but you’re 100% my spirit animal. 

God gave me you to remind me to have more fun, be bold, stay unapologetically myself, and to never forget that we only get one life — so we might as well make it one worth living. 💙

5 looks good on you kid",0,"10/30/2025 07:41",https://instagram.com/stories/nicki.entenmann/3754869218563947975,"IG story",,Lifetime,15924,13129,237,0,7,31,,13773,,
17976733901933264,17841401475580469,nicki.entenmann,"Nicki Entenmann","May we never forget when his favorite toy was a tampon",11,"10/29/2025 18:59",https://instagram.com/stories/nicki.entenmann/3754485688965089802,"IG story",,Lifetime,17781,13877,182,22,25,238,,13978,,
17912133801094400,17841401475580469,nicki.entenmann,"Nicki Entenmann","And tomorrow
our baby boy is 5 
😭",0,"10/29/2025 18:56",https://instagram.com/stories/nicki.entenmann/3754484120958128234,"IG story",,Lifetime,17639,14080,162,0,4,16,,16739,,1
18027334757767437,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m eating my feelings rn-this is crack 
Dodgers better get their shiz together!",0,"10/29/2025 18:24",https://instagram.com/stories/nicki.entenmann/3754467862359394080,"IG story",,Lifetime,17061,14066,87,14,12,21,,14782,,
18085403317960704,17841401475580469,nicki.entenmann,"Nicki Entenmann","@tpain will always hit different 
Always.",55,"10/29/2025 15:45",https://instagram.com/stories/nicki.entenmann/3754388204758938508,"IG story",,Lifetime,15866,13531,261,23,24,57,,14116,28,
17894569593199912,17841401475580469,nicki.entenmann,"Nicki Entenmann","So many big, exciting and scary things happening in my life (and I know a lot of yours too) and I listened to this episode today 

Trust in Gods plan. His timing is ALWAYS right. Everything will all make sense someday-don’t give up",0,"10/29/2025 12:21",https://instagram.com/stories/nicki.entenmann/3754285340292214252,"IG story",,Lifetime,14336,12407,78,0,8,3,,12820,,
17903129901142323,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m not selling this program as a Disney walk in the park- its more like fight club 😬 Comment START here if you wanna join Monday’s 3 week round 
Direct. To the nitty gritty point so you can actually get the results",42,"10/29/2025 11:40",https://instagram.com/stories/nicki.entenmann/3754264442398968600,"IG story",,Lifetime,13904,12600,61,0,13,36,,12885,,
18117049528558140,17841401475580469,nicki.entenmann,"Nicki Entenmann","Sorry not sorry. I am not here to tell you what you want to hear- that’s what left me in the same spots for years. I am here to tell you what yoi need to hear",40,"10/29/2025 11:37",https://instagram.com/stories/nicki.entenmann/3754263304777918560,"IG story",,Lifetime,14409,12877,169,5,5,47,,12352,,1
18063863120621900,17841401475580469,nicki.entenmann,"Nicki Entenmann","Click the link to purchase ARMRA colostrum and use code NICKI at checkout to get 15% off your first order  @tryarmra #armraad #sponsored #armrapartner",0,"10/29/2025 11:16",https://instagram.com/stories/nicki.entenmann/3754252232469683839,"IG story",,Lifetime,14046,13050,17,1,4,0,36,13289,,
17876662134427558,17841401475580469,nicki.entenmann,"Nicki Entenmann","@tryarmra #armraad #sponsored  #armrapartner",53,"10/29/2025 11:13",https://instagram.com/stories/nicki.entenmann/3754251113580342921,"IG story",,Lifetime,14237,13347,19,0,3,4,36,13405,,
18083144293973304,17841401475580469,nicki.entenmann,"Nicki Entenmann","@tryarmra #armraad #sponsored #armrapartner",51,"10/29/2025 11:13",https://instagram.com/stories/nicki.entenmann/3754250984999803387,"IG story",,Lifetime,15109,13631,27,1,5,3,,13921,,
18072152192209521,17841401475580469,nicki.entenmann,"Nicki Entenmann","Miz meals for life",0,"10/29/2025 10:29",https://instagram.com/stories/nicki.entenmann/3754228871118585358,"IG story",,Lifetime,15761,13703,58,0,4,2,395,14291,,
18066883274523939,17841401475580469,nicki.entenmann,"Nicki Entenmann","The clean counter of IG…..

Vs the reality of a mom of 3",12,"10/29/2025 09:36",https://instagram.com/stories/nicki.entenmann/3754202200756046007,"IG story",,Lifetime,15678,13971,96,0,2,26,,12012,,
17976922526941236,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ll link in a little while too! 
But I like to try new things and use a bunch of different products 

I may have a discount code 
coming in November for merit 🫢",59,"10/29/2025 09:19",https://instagram.com/stories/nicki.entenmann/3754193515853983890,"IG story",,Lifetime,15848,14202,35,0,8,6,,14223,,
18096204652831953,17841401475580469,nicki.entenmann,"Nicki Entenmann","Moms who have spotless kitchens- how do you do it!?",54,"10/29/2025 09:12",https://instagram.com/stories/nicki.entenmann/3754192469660401336,"IG story",,Lifetime,17240,14973,91,1,30,55,,14456,,
18006518792812695,17841401475580469,nicki.entenmann,"Nicki Entenmann","Getting ready for tonight 
🫰🏼⚾️💈✂️",5,"10/28/2025 15:18",https://instagram.com/stories/nicki.entenmann/3753649358144447867,"IG story",,Lifetime,11351,9770,64,0,10,13,,10485,,
17983220009873870,17841401475580469,nicki.entenmann,"Nicki Entenmann","Signs of electrolyte imbalance: 
Fatigue 
Salt craving
Low blood sugar
Brain fog
Headaches
Muscle cramps 
Constipation 
Dry skin 
Dizziness Lemonade is 🫰🏼🫰🏼",0,"10/28/2025 13:45",https://instagram.com/stories/nicki.entenmann/3753602662068785536,"IG story",,Lifetime,11314,9969,21,0,4,2,26,10360,,
18102641980628822,17841401475580469,nicki.entenmann,"Nicki Entenmann","Free sample pack here! 
(Best value is the insider bundle!) Favorite electrolytes",0,"10/28/2025 13:42",https://instagram.com/stories/nicki.entenmann/3753601224856989819,"IG story",,Lifetime,11361,9965,20,0,4,3,96,10481,,
18061542941431628,17841401475580469,nicki.entenmann,"Nicki Entenmann",🙏🏼🙏🏼🙏🏼🙏🏼,15,"10/28/2025 13:19",https://instagram.com/stories/nicki.entenmann/3753589480730296053,"IG story",,Lifetime,11342,9970,188,4,5,17,,10707,,
18152686555408033,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ty: what did you do today?
Me: 👁️👄👁️",55,"10/28/2025 12:52",https://instagram.com/stories/nicki.entenmann/3753576270031671140,"IG story",,Lifetime,11671,10108,100,9,8,25,,10638,,
18373551565145620,17841401475580469,nicki.entenmann,"Nicki Entenmann","They’re an investment but UNMATCHED with compression",37,"10/28/2025 12:45",https://instagram.com/stories/nicki.entenmann/3753572685873067619,"IG story",,Lifetime,11966,9500,38,9,2,7,992,9869,,
18088963465920153,17841401475580469,nicki.entenmann,"Nicki Entenmann","Use on led mask, kids sports equipment that can’t be washed, on my face directly after working out, kids faces after sweating",0,"10/28/2025 12:25",https://instagram.com/stories/nicki.entenmann/3753562612891295431,"IG story",,Lifetime,12046,10141,12,0,5,0,198,11206,,
18084956269788645,17841401475580469,nicki.entenmann,"Nicki Entenmann","As a mom of young kids, I can’t live without this baby",0,"10/28/2025 12:24",https://instagram.com/stories/nicki.entenmann/3753561964519000343,"IG story",,Lifetime,11276,9540,12,2,3,5,66,10687,,
18085188689507378,17841401475580469,nicki.entenmann,"Nicki Entenmann","Just bought 3 of these! 
My girlfriend’s LOVE it",0,"10/28/2025 12:21",https://instagram.com/stories/nicki.entenmann/3753560617660857583,"IG story",,Lifetime,11980,9662,17,2,2,1,149,11282,,
18117548263528762,17841401475580469,nicki.entenmann,"Nicki Entenmann","I do dark! 
No stink, no streak, clean and 
works so good 
I’ll be doing this before Vegas!",0,"10/28/2025 12:19",https://instagram.com/stories/nicki.entenmann/3753559651226151345,"IG story",,Lifetime,12631,9733,24,0,2,4,304,11377,,
18057915833547624,17841401475580469,nicki.entenmann,"Nicki Entenmann","Nothing compares to it!!
I do 1” for loose curls",6,"10/28/2025 12:17",https://instagram.com/stories/nicki.entenmann/3753558356394175543,"IG story",,Lifetime,13350,9923,54,1,2,4,423,9574,,
17910214668245833,17841401475580469,nicki.entenmann,"Nicki Entenmann","A comment trait you see in lean people is they eat a lot of the same things all the time- 
MIZ MEALS if you will 😏😏😏
They Dont eat what they feel like eating, 
they eat what they’re required to eat 

It would almost be impossible to achieve a lean physique or maintain it if you continue to view food as constant entertainment or an emotional escape. 

Its not- “what do I feel like eating tonight” “im craving x “ “I deserve a cookie” 

Until you learn how to manage your emotions without using food- getting fit is going to be extremely difficult

Your reward for hard work isn’t more junk food. Its the body you get to be proud  90 days from now

Id rather be boring with my eating and excited with my results  Cuz I’m on my soap box this week 🫰🏼🫰🏼",0,"10/28/2025 12:05",https://instagram.com/stories/nicki.entenmann/3753552515280553666,"IG story",,Lifetime,13468,10686,125,11,6,24,,11160,,
17951954835013067,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s 55% off and NICKI22 gets you an additional 22% off
Makes it under $100",53,"10/28/2025 10:58",https://instagram.com/stories/nicki.entenmann/3753518724700283090,"IG story",,Lifetime,10927,9539,25,9,12,7,244,9980,,
18182471713343299,17841401475580469,nicki.entenmann,"Nicki Entenmann","My health is so important to me that I prioritize it over anything else",59,"10/28/2025 08:55",https://instagram.com/stories/nicki.entenmann/3753456981081177643,"IG story",,Lifetime,11263,10048,56,0,11,16,,9980,,
18046958420391589,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment START here

Taking the 6 week program and condense to 3 weeks so you can learn and start slaying 

$99- your macros, meal plans, workouts, trainings, coaching from me",50,"10/28/2025 08:46",https://instagram.com/stories/nicki.entenmann/3753456333245729144,"IG story",,Lifetime,11517,10325,18,2,4,46,,10647,,3
18027717164755039,17841401475580469,nicki.entenmann,"Nicki Entenmann",,49,"10/28/2025 08:42",https://instagram.com/stories/nicki.entenmann/3753450224988542514,"IG story",,Lifetime,12531,10754,54,1,15,17,,10601,,
18069487172366386,17841401475580469,nicki.entenmann,"Nicki Entenmann","Van clef vibes  NICKI20 for 20% off",0,"10/27/2025 18:28",https://instagram.com/stories/nicki.entenmann/3753020380165273780,"IG story",,Lifetime,12408,10493,16,0,9,1,107,11620,,
18428809066108113,17841401475580469,nicki.entenmann,"Nicki Entenmann","😮‍💨😮‍💨😮‍💨😮‍💨 Linked my favorites",0,"10/27/2025 18:21",https://instagram.com/stories/nicki.entenmann/3753016873215422274,"IG story",,Lifetime,12901,10627,43,3,2,4,699,11413,,
17846068908595627,17841401475580469,nicki.entenmann,"Nicki Entenmann","When your Halloween costume 
goes yard 💅🏼⚾️",10,"10/27/2025 18:03",https://instagram.com/stories/nicki.entenmann/3753007942703323926,"IG story",,Lifetime,12313,11039,42,0,3,6,,10853,,
18058738199536726,17841401475580469,nicki.entenmann,"Nicki Entenmann","The quote I had on my mirror in high school:

Winners focus on winning. 
Losers focus on winners.",31,"10/27/2025 14:41",https://instagram.com/stories/nicki.entenmann/3752905884474452205,"IG story",,Lifetime,12506,11002,162,2,11,35,,11328,,
18045669416412353,17841401475580469,nicki.entenmann,"Nicki Entenmann","I said I was saved, not soft. 
Pray wit me, don’t play wit me",12,"10/27/2025 14:11",https://instagram.com/stories/nicki.entenmann/3752890925396931065,"IG story",,Lifetime,12462,10824,151,11,3,54,,11222,,
18083744935822659,17841401475580469,nicki.entenmann,"Nicki Entenmann","This is such a loser mindset",59,"10/27/2025 14:05",https://instagram.com/stories/nicki.entenmann/3752888354540234702,"IG story",,Lifetime,12774,10721,164,0,3,75,,10716,,
18071727542215540,17841401475580469,nicki.entenmann,"Nicki Entenmann","Sweater is on 
sale for $18!",60,"10/27/2025 13:47",https://instagram.com/stories/nicki.entenmann/3752879054040244036,"IG story",,Lifetime,12691,10795,22,0,8,2,175,12016,,
18104019967651367,17841401475580469,nicki.entenmann,"Nicki Entenmann",👀👀,0,"10/27/2025 13:36",https://instagram.com/stories/nicki.entenmann/3752873590028117033,"IG story",,Lifetime,12693,10878,16,3,2,6,180,11989,,
18094600147829326,17841401475580469,nicki.entenmann,"Nicki Entenmann","Dinner menu:
Monday- meatballs, rice & steamed broccoli 
Tuesday- chicken tortilla soup 
Wednesday- burgers, salad and friends
Thursday- eat out for B’s birthdays 
Friday- leftovers before trick or treatin

Staples for week:
Prep fruit
Kodiak banana muffins 
Pulled chicken",30,"10/27/2025 13:26",https://instagram.com/stories/nicki.entenmann/3752868672558998326,"IG story",,Lifetime,13517,11158,54,0,3,11,,12295,,
18078796091039703,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/27/2025 13:04",https://instagram.com/stories/nicki.entenmann/3752857335665662645,"IG story",,Lifetime,13068,10877,63,11,1,54,,12271,,
18062656334423302,17841401475580469,nicki.entenmann,"Nicki Entenmann","All affordable gorgeous options!",0,"10/27/2025 11:40",https://instagram.com/stories/nicki.entenmann/3752814863665221619,"IG story",,Lifetime,12723,10897,21,2,3,2,236,11712,,
18076316083919341,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/27/2025 11:24",https://instagram.com/stories/nicki.entenmann/3752806914578377546,"IG story",,Lifetime,12562,10924,47,0,2,7,154,11417,,
17877084165331774,17841401475580469,nicki.entenmann,"Nicki Entenmann","This is a maxi pad",17,"10/27/2025 11:23",https://instagram.com/stories/nicki.entenmann/3752806602161400882,"IG story",,Lifetime,12412,10690,41,2,1,96,,8890,,
18242828185290030,17841401475580469,nicki.entenmann,"Nicki Entenmann","I wouldn’t wear this shirt but I do like the skirt but it’s $$$$$",31,"10/27/2025 11:22",https://instagram.com/stories/nicki.entenmann/3752806277169947314,"IG story",,Lifetime,13634,10725,33,0,1,9,,11907,,
18001137644676314,17841401475580469,nicki.entenmann,"Nicki Entenmann","My legs are BLINDING 💀  Help me find 
pieces for Vegas",29,"10/27/2025 11:21",https://instagram.com/stories/nicki.entenmann/3752805793709318752,"IG story",,Lifetime,15036,10959,22,0,4,10,,12326,,
17874356241436581,17841401475580469,nicki.entenmann,"Nicki Entenmann","5 years ago today was the 
very last bump pic I ever took 😭",0,"10/27/2025 10:57",https://instagram.com/stories/nicki.entenmann/3752793177066163864,"IG story",,Lifetime,12849,9900,216,0,3,25,,11462,,
17883063648401613,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/27/2025 10:30",https://instagram.com/stories/nicki.entenmann/3752780017781274301,"IG story",,Lifetime,11568,10015,14,0,,0,140,10911,,
18037262120509632,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/27/2025 10:30",https://instagram.com/stories/nicki.entenmann/3752780017126956657,"IG story",,Lifetime,11871,10266,15,0,,0,128,11252,,
18108796294596253,17841401475580469,nicki.entenmann,"Nicki Entenmann","Saw an aerie one yesterday for 2x the cost!",0,"10/27/2025 10:30",https://instagram.com/stories/nicki.entenmann/3752780015826742185,"IG story",,Lifetime,12310,10452,13,0,2,1,63,11828,,
17955967439883858,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/27/2025 10:30",https://instagram.com/stories/nicki.entenmann/3752780013771549518,"IG story",,Lifetime,12652,10464,18,0,1,1,123,12057,,
18290161276272136,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/27/2025 10:29",https://instagram.com/stories/nicki.entenmann/3752779062142638510,"IG story",,Lifetime,12793,10650,20,0,,0,172,11885,,
18079911101015536,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"10/27/2025 10:28",https://instagram.com/stories/nicki.entenmann/3752778730901668701,"IG story",,Lifetime,12706,11064,126,5,6,17,,11985,,
18031832585721576,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m not gonna waste anyone’s time if I don’t have interested, so let me know!",59,"10/27/2025 09:45",https://instagram.com/stories/nicki.entenmann/3752757257097274175,"IG story",,Lifetime,12872,11433,18,1,11,9,,11864,,
18073884623231944,17841401475580469,nicki.entenmann,"Nicki Entenmann",,47,"10/27/2025 09:43",https://instagram.com/stories/nicki.entenmann/3752756448385169383,"IG story",,Lifetime,13982,12212,39,1,12,13,,11825,,
17925018981158841,17841401475580469,nicki.entenmann,"Nicki Entenmann","Fall evenings like this >",27,"10/26/2025 16:59",https://instagram.com/stories/nicki.entenmann/3752252387843974873,"IG story",,Lifetime,12465,10968,57,0,18,4,,11682,,
17886955416382752,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/26/2025 14:01",https://instagram.com/stories/nicki.entenmann/3752161259761586280,"IG story",,Lifetime,12632,10479,33,0,6,2,,11965,,
18103658179570056,17841401475580469,nicki.entenmann,"Nicki Entenmann","I swearrrrrr doom scrolling has made me dumber 😑

Bake to books & rest:

Bible Study homework ✅
Start a new book ✅
Nappy poo 😴",0,"10/26/2025 13:26",https://instagram.com/stories/nicki.entenmann/3752143444128230673,"IG story",,Lifetime,13222,10774,32,0,5,4,,11754,,
18409039909137547,17841401475580469,nicki.entenmann,"Nicki Entenmann","40% off the booster pro!!!
😮‍💨😮‍💨😮‍💨😮‍💨",0,"10/26/2025 12:46",https://instagram.com/stories/nicki.entenmann/3752123210554047412,"IG story",,Lifetime,12631,10584,17,1,1,4,277,11605,,
18087247105903683,17841401475580469,nicki.entenmann,"Nicki Entenmann","Join today for 30% off 
your first off and a free gift!  @thrivemarket #thrivemarketpartner",0,"10/26/2025 12:27",https://instagram.com/stories/nicki.entenmann/3752114132092088706,"IG story",,Lifetime,13638,10854,21,0,1,1,24,12844,2,
